"TIME","GEO","UNIT","ISCEDF13","ISCED11","SEX","Value","Flag and Footnotes"
"2015","Poland","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Poland","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Poland","Number","Total","Doctoral or equivalent level","Total","43,399",""
"2015","Spain","Number","Total","Bachelor's or equivalent level","Total","1,204,409",""
"2015","Spain","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2015","Spain","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2015","Spain","Number","Total","Master's or equivalent level","Total","355,097",""
"2015","Spain","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Spain","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Spain","Number","Total","Doctoral or equivalent level","Total","32,062",""
"2015","Netherlands","Number","Total","Bachelor's or equivalent level","Total","646,851",""
"2015","Netherlands","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2015","Netherlands","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2015","Netherlands","Number","Total","Master's or equivalent level","Total","162,585",""
"2015","Netherlands","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Netherlands","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Netherlands","Number","Total","Doctoral or equivalent level","Total","14,478","d"
"2015","Romania","Number","Total","Bachelor's or equivalent level","Total","354,186",""
"2015","Romania","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2015","Romania","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2015","Romania","Number","Total","Master's or equivalent level","Total","168,152",""
"2015","Romania","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Romania","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Romania","Number","Total","Doctoral or equivalent level","Total","19,315",""
"2015","Sweden","Number","Total","Bachelor's or equivalent level","Total","246,400",""
"2015","Sweden","Number","Total","Bachelor's or equivalent level - academic","Total",":","z"
"2015","Sweden","Number","Total","Bachelor's or equivalent level - professional","Total",":","z"
"2015","Sweden","Number","Total","Master's or equivalent level","Total","135,555",""
"2015","Sweden","Number","Total","Master's or equivalent level - academic","Total",":","z"
"2015","Sweden","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2015","Sweden","Number","Total","Doctoral or equivalent level","Total","22,181",""
"2015","Austria","Number","Total","Bachelor's or equivalent level","Total","183,768",""
"2015","Austria","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2015","Austria","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2015","Austria","Number","Total","Master's or equivalent level","Total","140,269",""
"2015","Austria","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Austria","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Austria","Number","Total","Doctoral or equivalent level","Total","24,058",""
"2015","Portugal","Number","Total","Bachelor's or equivalent level","Total","203,836",""
"2015","Portugal","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2015","Portugal","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2015","Portugal","Number","Total","Master's or equivalent level","Total","113,966",""
"2015","Portugal","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Portugal","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Portugal","Number","Total","Doctoral or equivalent level","Total","19,310",""
"2015","Belgium","Number","Total","Bachelor's or equivalent level","Total","365,925",""
"2015","Belgium","Number","Total","Bachelor's or equivalent level - academic","Total","132,557",""
"2015","Belgium","Number","Total","Bachelor's or equivalent level - professional","Total","233,368",""
"2015","Belgium","Number","Total","Master's or equivalent level","Total","97,920",""
"2015","Belgium","Number","Total","Master's or equivalent level - academic","Total","97,920",""
"2015","Belgium","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2015","Belgium","Number","Total","Doctoral or equivalent level","Total","16,486",""
"2015","Czechia","Number","Total","Bachelor's or equivalent level","Total","236,887",""
"2015","Czechia","Number","Total","Bachelor's or equivalent level - academic","Total","209,923",""
"2015","Czechia","Number","Total","Bachelor's or equivalent level - professional","Total","26,964",""
"2015","Czechia","Number","Total","Master's or equivalent level","Total","133,066",""
"2015","Czechia","Number","Total","Master's or equivalent level - academic","Total","133,066",""
"2015","Czechia","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2015","Czechia","Number","Total","Doctoral or equivalent level","Total","24,582",""
"2015","Greece","Number","Total","Bachelor's or equivalent level","Total","604,666",""
"2015","Greece","Number","Total","Bachelor's or equivalent level - academic","Total","387,055",""
"2015","Greece","Number","Total","Bachelor's or equivalent level - professional","Total","217,611",""
"2015","Greece","Number","Total","Master's or equivalent level","Total","53,277",""
"2015","Greece","Number","Total","Master's or equivalent level - academic","Total","50,758",""
"2015","Greece","Number","Total","Master's or equivalent level - professional","Total","2,519",""
"2015","Greece","Number","Total","Doctoral or equivalent level","Total","32,925",""
"2015","Norway","Number","Total","Bachelor's or equivalent level","Total","188,823",""
"2015","Norway","Number","Total","Bachelor's or equivalent level - academic","Total","188,823",""
"2015","Norway","Number","Total","Bachelor's or equivalent level - professional","Total",":","z"
"2015","Norway","Number","Total","Master's or equivalent level","Total","62,109",""
"2015","Norway","Number","Total","Master's or equivalent level - academic","Total","62,109",""
"2015","Norway","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2015","Norway","Number","Total","Doctoral or equivalent level","Total","7,463",""
"2015","Hungary","Number","Total","Bachelor's or equivalent level","Total","214,737",""
"2015","Hungary","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2015","Hungary","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2015","Hungary","Number","Total","Master's or equivalent level","Total","74,113",""
"2015","Hungary","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Hungary","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Hungary","Number","Total","Doctoral or equivalent level","Total","7,224",""
"2015","Switzerland","Number","Total","Bachelor's or equivalent level","Total","195,437",""
"2015","Switzerland","Number","Total","Bachelor's or equivalent level - academic","Total","148,084",""
"2015","Switzerland","Number","Total","Bachelor's or equivalent level - professional","Total","47,353",""
"2015","Switzerland","Number","Total","Master's or equivalent level","Total","65,036",""
"2015","Switzerland","Number","Total","Master's or equivalent level - academic","Total","61,835",""
"2015","Switzerland","Number","Total","Master's or equivalent level - professional","Total","3,201",""
"2015","Switzerland","Number","Total","Doctoral or equivalent level","Total","23,697",""
"2015","Finland","Number","Total","Bachelor's or equivalent level","Total","219,370",""
"2015","Finland","Number","Total","Bachelor's or equivalent level - academic","Total",":","d"
"2015","Finland","Number","Total","Bachelor's or equivalent level - professional","Total",":","d"
"2015","Finland","Number","Total","Master's or equivalent level","Total","63,239",""
"2015","Finland","Number","Total","Master's or equivalent level - academic","Total",":","d"
"2015","Finland","Number","Total","Master's or equivalent level - professional","Total",":","d"
"2015","Finland","Number","Total","Doctoral or equivalent level","Total","19,869",""
"2015","Bulgaria","Number","Total","Bachelor's or equivalent level","Total","186,702",""
"2015","Bulgaria","Number","Total","Bachelor's or equivalent level - academic","Total",":","z"
"2015","Bulgaria","Number","Total","Bachelor's or equivalent level - professional","Total","15,244",""
"2015","Bulgaria","Number","Total","Master's or equivalent level","Total","85,634",""
"2015","Bulgaria","Number","Total","Master's or equivalent level - academic","Total",":","z"
"2015","Bulgaria","Number","Total","Master's or equivalent level - professional","Total",":","z"
"2015","Bulgaria","Number","Total","Doctoral or equivalent level","Total","6,617",""
"2015","Denmark","Number","Total","Bachelor's or equivalent level","Total","195,054",""
"2015","Denmark","Number","Total","Bachelor's or equivalent level - academic","Total","82,008",""
"2015","Denmark","Number","Total","Bachelor's or equivalent level - professional","Total","113,046",""
"2015","Denmark","Number","Total","Master's or equivalent level","Total","73,790",""
"2015","Denmark","Number","Total","Master's or equivalent level - academic","Total","69,571",""
"2015","Denmark","Number","Total","Master's or equivalent level - professional","Total","4,219",""
"2015","Denmark","Number","Total","Doctoral or equivalent level","Total","9,939",""
